id,url,freq,name,latitude,longitude
211,https://www.zomato.com/ncr/dominos-pizza-kalkaji-new-delhi,1,Domino's Pizza,28.5401683266,77.2581288591
306606,https://www.zomato.com/ncr/lop%C3%A9ra-salon-de-th%C3%A9-1-nehru-place-new-delhi,1,L'Opéra Salon de Thé,28.5507212518,77.2520985827
38194,https://www.zomato.com/mumbai/paratha-world-powai,1,Paratha World,19.1193388802,72.9113456234
18354645,https://www.zomato.com/ncr/chaayos-meri-wali-chai-greater-kailash-gk-2-new-delhi,1,Chaayos - Meri Wali Chai,28.5342686421,77.2432402521
312584,https://www.zomato.com/ncr/big-wong-xl-nehru-place-new-delhi,1,Big Wong XL,28.5518003113,77.2518293560
3634,https://www.zomato.com/ncr/roll-club-kalkaji-new-delhi,1,Roll Club,28.5429439801,77.2519513965
18336519,https://www.zomato.com/ncr/taco-bell-nehru-place-new-delhi,1,Taco Bell,28.5514045004,77.2518394142
2649,https://www.zomato.com/ncr/whipped-greater-kailash-gk-2-new-delhi,1,Whipped,28.5387787053,77.2400145605
18277187,https://www.zomato.com/ncr/keventers-the-original-milkshake-nehru-place-new-delhi,1,Keventers - The Original Milkshake,28.5515290750,77.2518089041
18161577,https://www.zomato.com/ncr/spezia-bistro-delhi-university-gtb-nagar-new-delhi,1,Spezia Bistro,28.6948692581,77.2043190524
18053052,https://www.zomato.com/ncr/delhi-club-house-r-k-puram-new-delhi,1,Delhi Club House,28.5724775967,77.1735068411
586,https://www.zomato.com/ncr/nathus-sweets-sunder-nagar-new-delhi,1,Nathu's Sweets,28.6024998055,77.2408926487
196,https://www.zomato.com/ncr/mcdonalds-nehru-place-new-delhi,1,McDonald's,28.5501290000,77.2511070000
309699,https://www.zomato.com/ncr/cafe-delhi-heights-saket-new-delhi,1,Cafe Delhi Heights,28.5288361042,77.2167748958
18303703,https://www.zomato.com/ncr/wow-momo-saket-new-delhi,1,WOW! Momo,28.5277506235,77.2171467170
2300,https://www.zomato.com/ncr/haldirams-saket-new-delhi,1,Haldiram's,28.5288864750,77.2167799249
305781,https://www.zomato.com/ncr/cinnabon-saket-new-delhi,1,Cinnabon,28.5284540516,77.2180657089
300984,https://www.zomato.com/ncr/roll-n-roast-chittaranjan-park-new-delhi,1,Roll n Roast,28.5400955767,77.2485443205
7620,https://www.zomato.com/ncr/kolkata-hot-kathi-roll-chittaranjan-park-new-delhi,1,Kolkata Hot Kathi Roll,28.5400994056,77.2485433146
305546,https://www.zomato.com/ncr/sweet-crusty-eros-hotel-nehru-place-new-delhi,1,Sweet & Crusty - Eros Hotel,28.5495093581,77.2491893917
8429,https://www.zomato.com/ncr/chocolateria-san-churro-greater-kailash-gk-2-new-delhi,1,Chocolateria San Churro,28.5345160643,77.2438095510
3610,https://www.zomato.com/ncr/gianis-kalkaji-new-delhi,1,Giani's,28.5425210393,77.2529699653
1627,https://www.zomato.com/ncr/side-wok-chanakyapuri-new-delhi,1,Side Wok,28.6024394618,77.1865195781
301281,https://www.zomato.com/ncr/subway-kalkaji-new-delhi,1,Subway,28.5399751121,77.2591665387
3041,https://www.zomato.com/ncr/maxims-pastry-shop-kailash-colony-new-delhi,1,Maxims Pastry Shop,28.5528048516,77.2420587391
3589,https://www.zomato.com/ncr/mad-over-donuts-greater-kailash-gk-1-new-delhi,1,Mad Over Donuts,28.5499490577,77.2334119678
3190,https://www.zomato.com/ncr/the-big-chill-kailash-colony-new-delhi,1,The Big Chill,28.5527070780,77.2419484332
306049,https://www.zomato.com/ncr/dhaba-estd-1986-delhi-saket-new-delhi,1,Dhaba - Estd 1986 Delhi,28.5275143790,77.2169009596
2684,https://www.zomato.com/ncr/ye-old-bakery-claridges-aurangzeb-road-new-delhi,1,Ye Old Bakery - The Claridges,28.6003652000,77.2169587000
4055,https://www.zomato.com/ncr/bikanervala-chanakyapuri-new-delhi,1,Bikanervala,28.5854049459,77.1915473789
